action, angle, velocity, Q
Off, 10, 43, -2.21504
Off, 10, 44, -1.63792
Off, 10, 45, -1.21767
Off, 10, 46, 0
Off, 10, 47, -0.729951
Off, 10, 48, -0.502771
Off, 10, 49, 0
Off, 10, 50, -0.405608
Off, 10, 51, -0.514378
Off, 10, 52, 0
Off, 10, 53, 0
Off, 10, 54, -1.14916
Off, 10, 55, -1.64907
Off, 10, 56, 0
Off, 10, 57, 0
Off, 10, 58, -3.70822
Off, 10, 59, 0
Off, 10, 60, -5.32681
Off, 10, 61, 0
Off, 10, 62, -7.36326
Off, 10, 63, -7.69039
Off, 10, 64, 0
Off, 10, 65, -10.6978
Off, 10, 66, -11.1419
Off, 10, 67, -13.2797
Off, 10, 68, -14.9675
Off, 10, 69, -15.9051
Off, 10, 70, 0
Off, 10, 71, -18.798
Off, 10, 72, -21.6034
Off, 10, 73, -23.1683
Off, 10, 74, -25.2444
Off, 10, 75, 0
Off, 10, 76, -29.325
Off, 10, 77, -31.2903
Off, 10, 78, 0
Off, 10, 79, 0
Off, 10, 80, 0
Off, 10, 81, 0
Off, 10, 82, 0
Off, 10, 83, 0
Off, 10, 84, 0
Off, 10, 85, 0
Off, 10, 86, 0
Off, 10, 87, 0
Off, 10, 88, 0
Off, 10, 89, 0
Off, 10, 90, 0
Off, 10, 91, 0
Off, 10, 92, 0
Off, 10, 93, 0
Off, 10, 94, 0
Off, 10, 95, 0
Off, 10, 96, 0
Off, 10, 97, 0
Off, 10, 98, 0
Off, 10, 99, 0
Off, 11, 0, 0
Off, 11, 1, 0
Off, 11, 2, 0
Off, 11, 3, 0
Off, 11, 4, 0
Off, 11, 5, 0
Off, 11, 6, 0
Off, 11, 7, 0
Off, 11, 8, 0
Off, 11, 9, -65.752
Off, 11, 10, -62.8551
Off, 11, 11, 0
Off, 11, 12, 0
Off, 11, 13, 0
Off, 11, 14, 0
Off, 11, 15, 0
Off, 11, 16, -44.0021
Off, 11, 17, 0
Off, 11, 18, -39.6076
Off, 11, 19, -63.7683
Off, 11, 20, -34.1411
Off, 11, 21, 0
Off, 11, 22, -29.86
Off, 11, 23, 0
Off, 11, 24, 0
Off, 11, 25, 0
Off, 11, 26, -22.0157
Off, 11, 27, -20.8669
Off, 11, 28, 0
Off, 11, 29, 0
Off, 11, 30, -15.8455
Off, 11, 31, 0
Off, 11, 32, -12.8734
Off, 11, 33, 0
Off, 11, 34, -9.56634
Off, 11, 35, 0
Off, 11, 36, -7.10993
Off, 11, 37, -6.64069
Off, 11, 38, 0
Off, 11, 39, -4.39565
Off, 11, 40, -4.20681
Off, 11, 41, 0
Off, 11, 42, -2.32614
Off, 11, 43, -3.1697
Off, 11, 44, -1.69126
Off, 11, 45, 0
Off, 11, 46, -0.871999
Off, 11, 47, -0.698076
Off, 11, 48, -0.585366
Off, 11, 49, -0.528
Off, 11, 50, -0.582782
Off, 11, 51, -0.665462
Off, 11, 52, -0.711175
Off, 11, 53, -1.12388
Off, 11, 54, -1.40419
Off, 11, 55, -2.06172
Off, 11, 56, 0
Off, 11, 57, 0
Off, 11, 58, 0
Off, 11, 59, -4.34695
Off, 11, 60, -4.8267
Off, 11, 61, -6.05614
Off, 11, 62, 0
Off, 11, 63, -8.16696
Off, 11, 64, -9.03469
Off, 11, 65, 0
Off, 11, 66, -11.8556
Off, 11, 67, -12.8179
Off, 11, 68, -14.5766
Off, 11, 69, -28.3469
Off, 11, 70, -17.2408
Off, 11, 71, -20.1841
Off, 11, 72, 0
Off, 11, 73, 0
Off, 11, 74, -25.032
Off, 11, 75, -26.3362
Off, 11, 76, -29.6741
Off, 11, 77, -32.376
Off, 11, 78, 0
Off, 11, 79, 0
Off, 11, 80, -38.7932
Off, 11, 81, 0
Off, 11, 82, 0
Off, 11, 83, 0
Off, 11, 84, 0
Off, 11, 85, 0
Off, 11, 86, 0
Off, 11, 87, 0
Off, 11, 88, 0
Off, 11, 89, 0
Off, 11, 90, 0
Off, 11, 91, 0
Off, 11, 92, 0
Off, 11, 93, 0
Off, 11, 94, 0
Off, 11, 95, 0
Off, 11, 96, 0
Off, 11, 97, 0
Off, 11, 98, 0
Off, 11, 99, 0
Off, 12, 0, 0
Off, 12, 1, 0
Off, 12, 2, 0
Off, 12, 3, 0
Off, 12, 4, -81.1615
Off, 12, 5, 0
Off, 12, 6, 0
Off, 12, 7, 0
Off, 12, 8, 0
Off, 12, 9, -63.6107
Off, 12, 10, 0
Off, 12, 11, 0
Off, 12, 12, 0
Off, 12, 13, 0
Off, 12, 14, 0
Off, 12, 15, -46.025
Off, 12, 16, 0
Off, 12, 17, 0
Off, 12, 18, -39.0674
Off, 12, 19, -37.6229
Off, 12, 20, -33.8974
Off, 12, 21, -31.403
Off, 12, 22, -30.7289
Off, 12, 23, -28.5749
Off, 12, 24, -25.6144
Off, 12, 25, -23.129
Off, 12, 26, -22.3572
Off, 12, 27, -19.7679
Off, 12, 28, 0
Off, 12, 29, -17.7077
Off, 12, 30, 0
Off, 12, 31, -14.014
Off, 12, 32, -12.9156
Off, 12, 33, -10.7604
Off, 12, 34, -9.75231
Off, 12, 35, -8.56586
Off, 12, 36, 0
Off, 12, 37, -7.03133
Off, 12, 38, -5.53417
Off, 12, 39, -4.44863
Off, 12, 40, -3.61477
Off, 12, 41, 0
Off, 12, 42, -2.753
Off, 12, 43, -2.0092
Off, 12, 44, 0
Off, 12, 45, -1.24732
Off, 12, 46, -1.07023
Off, 12, 47, 0
Off, 12, 48, -0.64374
Off, 12, 49, -0.626114
Off, 12, 50, 0
Off, 12, 51, -0.734924
Off, 12, 52, -0.91636
Off, 12, 53, -1.35435
Off, 12, 54, -1.54383
Off, 12, 55, 0
Off, 12, 56, -2.21442
Off, 12, 57, -2.94598
Off, 12, 58, 0
Off, 12, 59, -4.64611
Off, 12, 60, -5.42173
Off, 12, 61, -6.39314
Off, 12, 62, -7.40445
Off, 12, 63, -8.2347
Off, 12, 64, -9.87495
Off, 12, 65, -10.1424
Off, 12, 66, -11.5256
Off, 12, 67, 0
Off, 12, 68, 0
Off, 12, 69, -15.7813
Off, 12, 70, -17.5151
Off, 12, 71, -18.8036
Off, 12, 72, -21.2296
Off, 12, 73, -23.2138
Off, 12, 74, 0
Off, 12, 75, 0
Off, 12, 76, 0
Off, 12, 77, 0
Off, 12, 78, -34.4888
Off, 12, 79, -37.3219
Off, 12, 80, -37.6049
Off, 12, 81, 0
Off, 12, 82, -42.4925
Off, 12, 83, 0
Off, 12, 84, 0
Off, 12, 85, 0
Off, 12, 86, 0
Off, 12, 87, 0
Off, 12, 88, 0
Off, 12, 89, 0
Off, 12, 90, 0
Off, 12, 91, 0
Off, 12, 92, 0
Off, 12, 93, 0
Off, 12, 94, 0
Off, 12, 95, 0
Off, 12, 96, 0
Off, 12, 97, 0
Off, 12, 98, 0
Off, 12, 99, 0
Off, 13, 0, 0
Off, 13, 1, 0
Off, 13, 2, 0
Off, 13, 3, 0
Off, 13, 4, 0
Off, 13, 5, -77.3813
Off, 13, 6, 0
Off, 13, 7, 0
Off, 13, 8, 0
Off, 13, 9, 0
Off, 13, 10, 0
Off, 13, 11, 0
Off, 13, 12, 0
Off, 13, 13, 0
Off, 13, 14, 0
Off, 13, 15, 0
Off, 13, 16, 0
Off, 13, 17, -41.3127
Off, 13, 18, 0
Off, 13, 19, -36.5244
Off, 13, 20, -33.6333
Off, 13, 21, 0
Off, 13, 22, -29.7777
Off, 13, 23, -27.5611
Off, 13, 24, -26.7627
Off, 13, 25, 0
Off, 13, 26, 0
Off, 13, 27, -20.8694
Off, 13, 28, -18.2518
Off, 13, 29, -16.3792
Off, 13, 30, -15.1327
Off, 13, 31, -13.9232
Off, 13, 32, 0
Off, 13, 33, 0
Off, 13, 34, 0
Off, 13, 35, -14.4405
Off, 13, 36, -7.89976
Off, 13, 37, -6.87325
Off, 13, 38, -5.49786
Off, 13, 39, -4.6849
Off, 13, 40, -3.92215
Off, 13, 41, -3.27603
Off, 13, 42, -2.51966
Off, 13, 43, 0
Off, 13, 44, 0
Off, 13, 45, -1.30091
Off, 13, 46, -1.22934
Off, 13, 47, -0.880433
Off, 13, 48, -0.806255
Off, 13, 49, -0.735078
Off, 13, 50, -1.32477
Off, 13, 51, -0.968971
Off, 13, 52, 0
Off, 13, 53, -1.19185
Off, 13, 54, -1.80223
Off, 13, 55, -2.3299
Off, 13, 56, -2.80673
Off, 13, 57, -3.31164
Off, 13, 58, -3.78363
Off, 13, 59, 0
Off, 13, 60, -5.46027
Off, 13, 61, 0
Off, 13, 62, -7.67934
Off, 13, 63, 0
Off, 13, 64, -9.06993
Off, 13, 65, -10.411
Off, 13, 66, -12.2057
Off, 13, 67, 0
Off, 13, 68, 0
Off, 13, 69, -17.2925
Off, 13, 70, -18.3729
Off, 13, 71, 0
Off, 13, 72, -22.3764
Off, 13, 73, -23.453
Off, 13, 74, -44.2218
Off, 13, 75, -27.6314
Off, 13, 76, -28.4881
Off, 13, 77, 0
Off, 13, 78, 0
Off, 13, 79, 0
Off, 13, 80, -37.5791
Off, 13, 81, -42.5511
Off, 13, 82, -44.6591
Off, 13, 83, 0
Off, 13, 84, 0
Off, 13, 85, 0
Off, 13, 86, 0
Off, 13, 87, 0
Off, 13, 88, 0
Off, 13, 89, 0
Off, 13, 90, 0
Off, 13, 91, 0
Off, 13, 92, 0
Off, 13, 93, 0
Off, 13, 94, 0
Off, 13, 95, 0
Off, 13, 96, 0
Off, 13, 97, 0
Off, 13, 98, 0
Off, 13, 99, 0
Off, 14, 0, 0
Off, 14, 1, 0
Off, 14, 2, 0
Off, 14, 3, 0
Off, 14, 4, -82.4613
Off, 14, 5, 0
Off, 14, 6, 0
Off, 14, 7, 0
Off, 14, 8, 0
Off, 14, 9, 0
Off, 14, 10, 0
Off, 14, 11, 0
Off, 14, 12, 0
Off, 14, 13, 0
Off, 14, 14, 0
Off, 14, 15, 0
Off, 14, 16, 0
Off, 14, 17, -40.9616
Off, 14, 18, 0
Off, 14, 19, -38.2158
Off, 14, 20, 0
Off, 14, 21, 0
Off, 14, 22, -29.2036
Off, 14, 23, -27.2346
Off, 14, 24, 0
Off, 14, 25, 0
Off, 14, 26, -21.7785
Off, 14, 27, -20.1273
Off, 14, 28, -17.8436
Off, 14, 29, -16.7109
Off, 14, 30, 0
Off, 14, 31, -14.2272
Off, 14, 32, -12.5484
Off, 14, 33, -11.5395
Off, 14, 34, -9.94496
Off, 14, 35, -9.32355
Off, 14, 36, 0
Off, 14, 37, -7.10682
Off, 14, 38, 0
Off, 14, 39, -4.76031
Off, 14, 40, -4.15195
Off, 14, 41, -3.55537
Off, 14, 42, -2.7516
Off, 14, 43, -2.13589
Off, 14, 44, -1.73108
Off, 14, 45, 0
Off, 14, 46, -1.1111
Off, 14, 47, -1.00947
Off, 14, 48, -0.811706
Off, 14, 49, -0.857753
Off, 14, 50, 0
Off, 14, 51, -0.897338
Off, 14, 52, -2.75059
Off, 14, 53, -1.40636
Off, 14, 54, -1.73396
Off, 14, 55, -2.01507
Off, 14, 56, -2.50577
Off, 14, 57, -3.19005
Off, 14, 58, -4.15228
Off, 14, 59, -4.46171
Off, 14, 60, -5.23645
Off, 14, 61, -6.12059
Off, 14, 62, -7.75916
Off, 14, 63, -8.53929
Off, 14, 64, -9.55409
Off, 14, 65, -10.9487
Off, 14, 66, 0
Off, 14, 67, -13.475
Off, 14, 68, -14.8257
Off, 14, 69, -16.7557
Off, 14, 70, 0
Off, 14, 71, -19.5542
Off, 14, 72, -21.8019
Off, 14, 73, 0
Off, 14, 74, -26.5727
Off, 14, 75, -27.0533
Off, 14, 76, -30.6419
Off, 14, 77, 0
Off, 14, 78, 0
Off, 14, 79, -35.9732
Off, 14, 80, -39.6327
Off, 14, 81, 0
Off, 14, 82, -44.9446
Off, 14, 83, -45.9708
Off, 14, 84, 0
Off, 14, 85, 0
Off, 14, 86, 0
Off, 14, 87, 0
Off, 14, 88, 0
Off, 14, 89, 0
Off, 14, 90, 0
Off, 14, 91, 0
Off, 14, 92, 0
Off, 14, 93, 0
Off, 14, 94, 0
Off, 14, 95, 0
Off, 14, 96, 0
Off, 14, 97, 0
Off, 14, 98, 0
Off, 14, 99, 0
Off, 15, 0, 0
Off, 15, 1, 0
Off, 15, 2, 0
Off, 15, 3, -86.0915
Off, 15, 4, 0
Off, 15, 5, -80.44
Off, 15, 6, 0
Off, 15, 7, 0
Off, 15, 8, 0
Off, 15, 9, 0
Off, 15, 10, 0
Off, 15, 11, 0
Off, 15, 12, 0
Off, 15, 13, 0
Off, 15, 14, 0
Off, 15, 15, 0
Off, 15, 16, 0
Off, 15, 17, -42.3171
Off, 15, 18, -39.2326
Off, 15, 19, 0
Off, 15, 20, -35.1562
Off, 15, 21, 0
Off, 15, 22, 0
Off, 15, 23, -29.043
Off, 15, 24, -25.7667
Off, 15, 25, -24.1201
Off, 15, 26, -22.6174
Off, 15, 27, -20.414
Off, 15, 28, 0
Off, 15, 29, -17.0732
Off, 15, 30, 0
Off, 15, 31, -13.596
Off, 15, 32, -12.0649
Off, 15, 33, 0
Off, 15, 34, -9.48801
Off, 15, 35, -14.811
Off, 15, 36, -8.14289
Off, 15, 37, 0
Off, 15, 38, 0
Off, 15, 39, -4.80974
Off, 15, 40, -4.6621
Off, 15, 41, -3.72125
Off, 15, 42, -3.08538
Off, 15, 43, 0
Off, 15, 44, -2.06221
Off, 15, 45, -1.47559
Off, 15, 46, -1.30833
Off, 15, 47, -1.12147
Off, 15, 48, -1.04481
Off, 15, 49, 0
Off, 15, 50, -1.04521
Off, 15, 51, 0
Off, 15, 52, -1.28423
Off, 15, 53, -1.42348
Off, 15, 54, 0
Off, 15, 55, -2.19981
Off, 15, 56, -2.54728
Off, 15, 57, -3.67445
Off, 15, 58, -4.34835
Off, 15, 59, -4.84595
Off, 15, 60, 0
Off, 15, 61, -6.68383
Off, 15, 62, -7.45516
Off, 15, 63, -8.89232
Off, 15, 64, -10.1998
Off, 15, 65, 0
Off, 15, 66, -21.7339
Off, 15, 67, -13.4639
Off, 15, 68, -15.295
Off, 15, 69, -17.5282
Off, 15, 70, -18.347
Off, 15, 71, -20.5014
Off, 15, 72, -21.3684
Off, 15, 73, 0
Off, 15, 74, 0
Off, 15, 75, 0
Off, 15, 76, -30.4898
Off, 15, 77, 0
Off, 15, 78, 0
Off, 15, 79, 0
Off, 15, 80, 0
Off, 15, 81, -40.8587
Off, 15, 82, 0
Off, 15, 83, -46.9802
Off, 15, 84, -50.2571
Off, 15, 85, -51.9763
Off, 15, 86, 0
Off, 15, 87, 0
Off, 15, 88, 0
Off, 15, 89, 0
Off, 15, 90, 0
Off, 15, 91, 0
Off, 15, 92, 0
Off, 15, 93, 0
Off, 15, 94, 0
Off, 15, 95, 0
Off, 15, 96, 0
Off, 15, 97, 0
Off, 15, 98, 0
Off, 15, 99, 0
Off, 16, 0, 0
Off, 16, 1, 0
Off, 16, 2, 0
Off, 16, 3, 0
Off, 16, 4, -81.0461
Off, 16, 5, 0
Off, 16, 6, 0
Off, 16, 7, 0
Off, 16, 8, 0
Off, 16, 9, -64.8523
Off, 16, 10, 0
Off, 16, 11, 0
Off, 16, 12, 0
Off, 16, 13, 0
Off, 16, 14, -49.6402
Off, 16, 15, -48.6029
Off, 16, 16, -43.8149
Off, 16, 17, -43.1711
Off, 16, 18, 0
Off, 16, 19, -36.4405
Off, 16, 20, 0
Off, 16, 21, -32.2255
Off, 16, 22, -29.3927
Off, 16, 23, 0
Off, 16, 24, 0
Off, 16, 25, 0
Off, 16, 26, 0
Off, 16, 27, -20.9266
Off, 16, 28, -18.6007
Off, 16, 29, -17.935
Off, 16, 30, -15.7768
Off, 16, 31, -13.4547
Off, 16, 32, -13.1709
Off, 16, 33, -20.6976
Off, 16, 34, 0
Off, 16, 35, -8.54547
Off, 16, 36, 0
Off, 16, 37, -6.52194
Off, 16, 38, -6.41777
Off, 16, 39, 0
Off, 16, 40, -4.03327
Off, 16, 41, -3.52477
Off, 16, 42, -2.92007
Off, 16, 43, -2.59644
Off, 16, 44, -2.32013
Off, 16, 45, -1.75081
Off, 16, 46, -1.56089
Off, 16, 47, -1.25482
Off, 16, 48, -1.97587
Off, 16, 49, -1.93471
Off, 16, 50, -1.15393
Off, 16, 51, -1.18625
Off, 16, 52, -1.28255
Off, 16, 53, -1.73618
Off, 16, 54, -2.04157
Off, 16, 55, -2.50173
Off, 16, 56, -2.88439
Off, 16, 57, -3.58137
Off, 16, 58, -4.54765
Off, 16, 59, -4.868
Off, 16, 60, -5.71809
Off, 16, 61, -6.38609
Off, 16, 62, -7.64836
Off, 16, 63, -8.52825
Off, 16, 64, -9.5807
Off, 16, 65, -10.8038
Off, 16, 66, -13.1007
Off, 16, 67, -14.3116
Off, 16, 68, -15.7073
Off, 16, 69, -17.2302
Off, 16, 70, -18.5253
Off, 16, 71, -20.6407
Off, 16, 72, -21.6181
Off, 16, 73, 0
Off, 16, 74, -26.4324
Off, 16, 75, 0
Off, 16, 76, 0
Off, 16, 77, -32.5046
Off, 16, 78, -35.3552
Off, 16, 79, 0
Off, 16, 80, -38.6657
Off, 16, 81, -41.2011
Off, 16, 82, 0
Off, 16, 83, -46.0119
Off, 16, 84, 0
Off, 16, 85, 0
Off, 16, 86, 0
Off, 16, 87, 0
Off, 16, 88, 0
Off, 16, 89, 0
Off, 16, 90, 0
Off, 16, 91, 0
Off, 16, 92, 0
Off, 16, 93, 0
Off, 16, 94, 0
Off, 16, 95, 0
Off, 16, 96, 0
Off, 16, 97, 0
Off, 16, 98, 0
Off, 16, 99, 0
Off, 17, 0, 0
Off, 17, 1, 0
Off, 17, 2, 0
Off, 17, 3, -87.6977
Off, 17, 4, 0
Off, 17, 5, 0
Off, 17, 6, -75.1448
Off, 17, 7, -73.5007
Off, 17, 8, 0
Off, 17, 9, 0
Off, 17, 10, -63.275
Off, 17, 11, 0
Off, 17, 12, 0
Off, 17, 13, 0
Off, 17, 14, -51.6068
Off, 17, 15, -46.3544
Off, 17, 16, 0
Off, 17, 17, -43.4305
Off, 17, 18, 0
Off, 17, 19, 0
Off, 17, 20, 0
Off, 17, 21, 0
Off, 17, 22, 0
Off, 17, 23, -29.299
Off, 17, 24, 0
Off, 17, 25, 0
Off, 17, 26, 0
Off, 17, 27, -20.6271
Off, 17, 28, 0
Off, 17, 29, -16.9898
Off, 17, 30, -15.6252
Off, 17, 31, -14.4385
Off, 17, 32, -12.463
Off, 17, 33, -10.9875
Off, 17, 34, 0
Off, 17, 35, 0
Off, 17, 36, 0
Off, 17, 37, -6.68909
Off, 17, 38, -5.80213
Off, 17, 39, -4.96537
Off, 17, 40, 0
Off, 17, 41, -3.815
Off, 17, 42, -3.04917
Off, 17, 43, -2.55443
Off, 17, 44, -2.11269
Off, 17, 45, -1.88521
Off, 17, 46, -1.61918
Off, 17, 47, -1.27924
Off, 17, 48, -1.25966
Off, 17, 49, -1.16849
Off, 17, 50, -1.28322
Off, 17, 51, -1.38143
Off, 17, 52, -1.53891
Off, 17, 53, -2.00292
Off, 17, 54, -2.41769
Off, 17, 55, -2.35128
Off, 17, 56, -3.06694
Off, 17, 57, -3.48111
Off, 17, 58, -4.61291
Off, 17, 59, -4.88258
Off, 17, 60, -6.1392
Off, 17, 61, -7.02488
Off, 17, 62, -7.4447
Off, 17, 63, -8.80393
Off, 17, 64, -10.6685
Off, 17, 65, -11.6298
Off, 17, 66, -12.123
Off, 17, 67, -14.5823
Off, 17, 68, -16.0419
Off, 17, 69, -32.4255
Off, 17, 70, -19.224
Off, 17, 71, -20.8938
Off, 17, 72, -21.7292
Off, 17, 73, -44.4163
Off, 17, 74, 0
Off, 17, 75, 0
Off, 17, 76, 0
Off, 17, 77, -32.7662
Off, 17, 78, -35.709
Off, 17, 79, 0
Off, 17, 80, -40.1171
Off, 17, 81, 0
Off, 17, 82, -43.5294
Off, 17, 83, -48.1522
Off, 17, 84, 0
Off, 17, 85, -53.1792
Off, 17, 86, -56.232
Off, 17, 87, 0
Off, 17, 88, 0
Off, 17, 89, 0
Off, 17, 90, 0
Off, 17, 91, 0
Off, 17, 92, 0
Off, 17, 93, 0
Off, 17, 94, 0
Off, 17, 95, 0
Off, 17, 96, 0
Off, 17, 97, 0
Off, 17, 98, 0
Off, 17, 99, 0
Off, 18, 0, 0
Off, 18, 1, 0
Off, 18, 2, -89.1735
Off, 18, 3, 0
Off, 18, 4, 0
Off, 18, 5, 0
Off, 18, 6, 0
Off, 18, 7, 0
Off, 18, 8, 0
Off, 18, 9, 0
Off, 18, 10, -63.8925
Off, 18, 11, 0
Off, 18, 12, 0
Off, 18, 13, 0
Off, 18, 14, -50.5153
Off, 18, 15, 0
Off, 18, 16, 0
Off, 18, 17, 0
Off, 18, 18, -40.6456
Off, 18, 19, -36.6045
Off, 18, 20, 0
Off, 18, 21, -33.1165
Off, 18, 22, 0
Off, 18, 23, -28.93
Off, 18, 24, -26.4074
Off, 18, 25, 0
Off, 18, 26, -22.1981
Off, 18, 27, 0
Off, 18, 28, -18.8861
Off, 18, 29, -17.5102
Off, 18, 30, -15.9796
Off, 18, 31, -14.0015
Off, 18, 32, 0
Off, 18, 33, -11.9981
Off, 18, 34, -18.9938
Off, 18, 35, 0
Off, 18, 36, -8.11851
Off, 18, 37, -6.9724
Off, 18, 38, 0
Off, 18, 39, 0
Off, 18, 40, -4.44451
Off, 18, 41, -3.64819
Off, 18, 42, 0
Off, 18, 43, -5.10301
Off, 18, 44, -2.62167
Off, 18, 45, -2.08695
Off, 18, 46, -1.77118
Off, 18, 47, -1.43036
Off, 18, 48, -1.4555
Off, 18, 49, -1.32864
Off, 18, 50, -2.40374
Off, 18, 51, -1.41877
Off, 18, 52, -1.72906
Off, 18, 53, -3.83035
Off, 18, 54, -2.38834
Off, 18, 55, -2.90119
Off, 18, 56, 0
Off, 18, 57, -8.22844
Off, 18, 58, -9.4311
Off, 18, 59, -5.51418
Off, 18, 60, -6.47895
Off, 18, 61, -6.84326
Off, 18, 62, -8.11236
Off, 18, 63, -8.59957
Off, 18, 64, -10.5923
Off, 18, 65, -11.8574
Off, 18, 66, -12.6834
Off, 18, 67, -13.9858
Off, 18, 68, -15.588
Off, 18, 69, -29.5503
Off, 18, 70, -18.7293
Off, 18, 71, -20.1796
Off, 18, 72, 0
Off, 18, 73, 0
Off, 18, 74, -26.965
Off, 18, 75, -52.5454
Off, 18, 76, -30.8362
Off, 18, 77, -31.7549
Off, 18, 78, -34.0521
Off, 18, 79, -36.9673
Off, 18, 80, -38.6583
Off, 18, 81, 0
Off, 18, 82, -44.3426
Off, 18, 83, -84.6869
Off, 18, 84, -50.5414
Off, 18, 85, -52.8214
Off, 18, 86, 0
Off, 18, 87, -59.6891
Off, 18, 88, -61.1156
Off, 18, 89, 0
Off, 18, 90, 0
Off, 18, 91, 0
Off, 18, 92, 0
Off, 18, 93, 0
Off, 18, 94, 0
Off, 18, 95, 0
Off, 18, 96, 0
Off, 18, 97, 0
Off, 18, 98, 0
Off, 18, 99, 0
Off, 19, 0, 0
Off, 19, 1, -95.1011
Off, 19, 2, 0
Off, 19, 3, -86.2544
Off, 19, 4, 0
Off, 19, 5, 0
Off, 19, 6, -77.3932
Off, 19, 7, 0
Off, 19, 8, 0
Off, 19, 9, 0
Off, 19, 10, 0
Off, 19, 11, 0
Off, 19, 12, 0
Off, 19, 13, 0
Off, 19, 14, 0
Off, 19, 15, 0
Off, 19, 16, -46.124
Off, 19, 17, 0
Off, 19, 18, 0
Off, 19, 19, -36.8896
Off, 19, 20, -35.378
Off, 19, 21, 0
Off, 19, 22, 0
Off, 19, 23, 0
Off, 19, 24, -26.142
Off, 19, 25, 0
Off, 19, 26, -22.407
Off, 19, 27, 0
Off, 19, 28, -19.9745
Off, 19, 29, 0
Off, 19, 30, 0
Off, 19, 31, -14.1685
Off, 19, 32, 0
Off, 19, 33, 0
Off, 19, 34, -10.7967
Off, 19, 35, -9.259
Off, 19, 36, -7.78985
Off, 19, 37, 0
Off, 19, 38, -6.1909
Off, 19, 39, -8.67973
Off, 19, 40, -4.49495
Off, 19, 41, -3.88742
Off, 19, 42, -3.84059
Off, 19, 43, 0
Off, 19, 44, -2.59176
Off, 19, 45, 0
Off, 19, 46, -1.88584
Off, 19, 47, 0
Off, 19, 48, -1.59534
Off, 19, 49, -2.58727
Off, 19, 50, -1.4756
Off, 19, 51, 0
Off, 19, 52, 0
Off, 19, 53, -2.09668
Off, 19, 54, -7.13532
Off, 19, 55, -7.28947
Off, 19, 56, -3.43998
Off, 19, 57, -4.23787
Off, 19, 58, -4.38361
Off, 19, 59, -9.85788
Off, 19, 60, -6.03587
Off, 19, 61, 0
Off, 19, 62, -7.99694
Off, 19, 63, -9.77666
Off, 19, 64, -10.2773
Off, 19, 65, -11.821
Off, 19, 66, 0
Off, 19, 67, -14.7297
Off, 19, 68, 0
Off, 19, 69, -17.0637
Off, 19, 70, -19.1513
Off, 19, 71, 0
Off, 19, 72, 0
Off, 19, 73, -24.9372
Off, 19, 74, 0
Off, 19, 75, -29.0909
Off, 19, 76, -31.0154
Off, 19, 77, -33.4062
Off, 19, 78, -35.2256
Off, 19, 79, -37.7516
Off, 19, 80, 0
Off, 19, 81, 0
Off, 19, 82, -43.7494
Off, 19, 83, 0
Off, 19, 84, -49.1174
Off, 19, 85, 0
Off, 19, 86, 0
Off, 19, 87, -60.3716
Off, 19, 88, -62.7984
Off, 19, 89, 0
Off, 19, 90, 0
Off, 19, 91, 0
Off, 19, 92, 0
Off, 19, 93, 0
Off, 19, 94, 0
Off, 19, 95, 0
Off, 19, 96, 0
Off, 19, 97, 0
Off, 19, 98, 0
Off, 19, 99, 0
Off, 20, 0, 0
Off, 20, 1, 0
Off, 20, 2, 0
Off, 20, 3, 0
Off, 20, 4, 0
Off, 20, 5, 0
Off, 20, 6, 0
Off, 20, 7, 0
Off, 20, 8, 0
Off, 20, 9, 0
Off, 20, 10, 0
Off, 20, 11, 0
Off, 20, 12, -55.754
Off, 20, 13, 0
Off, 20, 14, -50.727
Off, 20, 15, 0
Off, 20, 16, -44.8989
Off, 20, 17, 0
Off, 20, 18, -39.5908
Off, 20, 19, 0
Off, 20, 20, 0
Off, 20, 21, -33.6672
Off, 20, 22, -30.2784
Off, 20, 23, -28.814
Off, 20, 24, -26.8806
Off, 20, 25, -24.6884
Off, 20, 26, -22.1238
Off, 20, 27, -21.4347
Off, 20, 28, -20.0581
Off, 20, 29, 0
Off, 20, 30, -15.9373
Off, 20, 31, -14.6035
Off, 20, 32, -13.9023
Off, 20, 33, -11.4493
Off, 20, 34, -10.5656
Off, 20, 35, -9.54253
Off, 20, 36, 0
Off, 20, 37, -7.2395
Off, 20, 38, 0
Off, 20, 39, -5.84889
Off, 20, 40, 0
Off, 20, 41, -4.17833
Off, 20, 42, 0
Off, 20, 43, -3.37907
Off, 20, 44, -2.66985
Off, 20, 45, -3.85593
Off, 20, 46, -2.22109
Off, 20, 47, -1.87638
Off, 20, 48, -1.60883
Off, 20, 49, 0
Off, 20, 50, -1.81398
Off, 20, 51, -1.87042
Off, 20, 52, -2.06824
Off, 20, 53, -3.73599
Off, 20, 54, 0
Off, 20, 55, -2.79314
Off, 20, 56, -6.8311
Off, 20, 57, -4.32426
Off, 20, 58, -9.48028
Off, 20, 59, -6.03796
Off, 20, 60, -11.4713
Off, 20, 61, 0
Off, 20, 62, -8.50565
Off, 20, 63, 0
Off, 20, 64, 0
Off, 20, 65, -12.1566
Off, 20, 66, 0
Off, 20, 67, -13.9523
Off, 20, 68, -15.6924
Off, 20, 69, -18.312
Off, 20, 70, -33.5264
Off, 20, 71, -21.0398
Off, 20, 72, -21.8606
Off, 20, 73, -25.1192
Off, 20, 74, -25.9374
Off, 20, 75, -28.6722
